uid:uuid,category_id:uuid,native_word:text,foreign_word:text
f53a631fe08e4b4f8901df582cbbcbc7,591fade2dc734ea6820b1f4216c86bbe,mantener,tenere
a9486b5c885843d899ed1874044b7320,591fade2dc734ea6820b1f4216c86bbe,voltear,girare
6977cd16bd4e4c26ae4b7bc5f4c62f10,591fade2dc734ea6820b1f4216c86bbe,escuchar,sentire
2e35253e8c98470da9868a82fdb2a5dc,591fade2dc734ea6820b1f4216c86bbe,depender,dipendere
4d7b6e3e9a8949af8baac89d5a1e419b,591fade2dc734ea6820b1f4216c86bbe,odiar,odiare
b07a8132136141e2a542a68fc16289b0,8fff0a7218e142a0b5f622a7c1538cf9,sopportare,терпеть
bbb3596a467444ba9cc67cee4d4169d5,8fff0a7218e142a0b5f622a7c1538cf9,respirare,дышать
7110910616d04736be014ced6b731704,8fff0a7218e142a0b5f622a7c1538cf9,offendere,обидеть
7ae0187c13a8479aa87e736b2cf99f6e,8fff0a7218e142a0b5f622a7c1538cf9,perseguiteranno,гнать
74258b88f60b423785c4d15597b20ecc,8fff0a7218e142a0b5f622a7c1538cf9,guardare,смотреть
3436cc7ed7ad4793b2543946cae50ffe,8fff0a7218e142a0b5f622a7c1538cf9,vedere,видеть
1b9f6ffa33c34f7ebde69df52fd19a89,8fff0a7218e142a0b5f622a7c1538cf9,tenere,держать
1be619b7c7234e3dac077905506373fc,8fff0a7218e142a0b5f622a7c1538cf9,girare,вертеть
441bc5d373f24927b1ae350352de986b,8fff0a7218e142a0b5f622a7c1538cf9,sentire,слышать
7bb861515a3047cd80f2afa9c271da4a,8fff0a7218e142a0b5f622a7c1538cf9,dipendere,зависеть
e5bc3c5c0f4d4d4a8cf2ccdda8094e19,8fff0a7218e142a0b5f622a7c1538cf9,odiare,ненавидеть
adf32ed2157f4074ac187010cc96e51f,70c648cc8b19484eb8816c9ce5e13e42,sopportare,to endure
b30b0d2b6ec248bc8cf9056d738ffadc,70c648cc8b19484eb8816c9ce5e13e42,respirare,breathe
893e7f0c820e4fec8c6d19a31b5ba474,70c648cc8b19484eb8816c9ce5e13e42,offendere,hurt
43f2b67bf1f349b9a45431570099c1a3,70c648cc8b19484eb8816c9ce5e13e42,perseguiteranno,drive
1f455354c7f045d29cb22b178f73ab37,70c648cc8b19484eb8816c9ce5e13e42,guardare,watch
fda19193262945d98d6d5894b4d7f53d,70c648cc8b19484eb8816c9ce5e13e42,vedere,to see
c2dcb5b9e1e444e28d67da76aa07fe58,70c648cc8b19484eb8816c9ce5e13e42,tenere,keep
23c69ebe0bcb48318b7fdf93f297ad02,70c648cc8b19484eb8816c9ce5e13e42,girare,twirl
483b71fc081348c68758755b0f0ce2a2,70c648cc8b19484eb8816c9ce5e13e42,sentire,to hear
4ab4eacd8b7e4e45ae0b4c5de61dc074,70c648cc8b19484eb8816c9ce5e13e42,dipendere,depend
8bbf6717d7744fcda9bd679c5d290c54,70c648cc8b19484eb8816c9ce5e13e42,odiare,hate
a0aa3baaba12471cb8a8494425613b6d,4d759ae1d0cb42cb8ba522cef7dd056a,sopportare,ertragen
e8ed1afbff4f4e1d9d651ac4158bb2cd,4d759ae1d0cb42cb8ba522cef7dd056a,respirare,atmen
9682b24623ba46078c50c0c72c594fa2,4d759ae1d0cb42cb8ba522cef7dd056a,offendere,beleidigen
54fb6848411a4672a7778d424039aeee,4d759ae1d0cb42cb8ba522cef7dd056a,perseguiteranno,jagen
03127faea7ee40948deb28e3743ff9c1,4d759ae1d0cb42cb8ba522cef7dd056a,guardare,sehen
6caae4cec27e40d8ab6d85a91df06c7f,4d759ae1d0cb42cb8ba522cef7dd056a,vedere,sehen
47dd5ea9512e41758a9378216da7bf05,4d759ae1d0cb42cb8ba522cef7dd056a,tenere,halten
80647208e08241009b22637974f0e0e8,4d759ae1d0cb42cb8ba522cef7dd056a,girare,drehen
99a5f06870f3476c96ba030ed4900849,4d759ae1d0cb42cb8ba522cef7dd056a,sentire,zu hören
c9ba7bb58d654c5190162a93095b2c98,4d759ae1d0cb42cb8ba522cef7dd056a,dipendere,abhängig
ad49192ce48a470c8cd807e7001bd9f8,4d759ae1d0cb42cb8ba522cef7dd056a,odiare,hassen
7b671ccb686b495a926031d38d2f584b,47f5e3fd99dd4e8f867c65af9025a838,sopportare,tolérer
20386aba50ac4901b475f4ba5b5057dc,47f5e3fd99dd4e8f867c65af9025a838,respirare,respirer
c3a5d5c891c240b081234780c884b55a,47f5e3fd99dd4e8f867c65af9025a838,offendere,offenser
eecde51b66404e29847993e4a9d326eb,47f5e3fd99dd4e8f867c65af9025a838,perseguiteranno,conduire
f1142ee438a547949938e6281de4d5f4,47f5e3fd99dd4e8f867c65af9025a838,guardare,regarder
c3955075ea20498d91069c15d6e8c9e4,47f5e3fd99dd4e8f867c65af9025a838,vedere,voir
c5e7c106736f4fe28a4c4c76561ec1ea,47f5e3fd99dd4e8f867c65af9025a838,tenere,garder
bc902b588b9a4e589e4c5881197bcb80,47f5e3fd99dd4e8f867c65af9025a838,girare,tournoyer
c1c2110058e9481bb9e43dc9974b5ef1,47f5e3fd99dd4e8f867c65af9025a838,sentire,entendre
86002b3390e044b8a66bc9b547920a79,47f5e3fd99dd4e8f867c65af9025a838,dipendere,dépendre
3f076bc0217b44e8a8b8ddfe380618d1,47f5e3fd99dd4e8f867c65af9025a838,odiare,haïr
3e8c5b91fecd4b74a3fa11b702bcd699,fec2592333aa4ed4ad4021b126f3f575,sopportare,tolerar
9243b1d5ad3f432a9c1ded46dcccb6c6,fec2592333aa4ed4ad4021b126f3f575,respirare,respirar
35f647958697408294feea7a15692a59,fec2592333aa4ed4ad4021b126f3f575,offendere,ofender
9ab2e8e7825a4cb69fc048d72d893e70,fec2592333aa4ed4ad4021b126f3f575,perseguiteranno,llevar
45557b08adc44f9ea3042a628e6732fc,fec2592333aa4ed4ad4021b126f3f575,guardare,ver
9ac6f21d40294c439a8bd687964cdc0d,fec2592333aa4ed4ad4021b126f3f575,vedere,ver
15ac38df38574824873d3e6ccd492d54,fec2592333aa4ed4ad4021b126f3f575,tenere,mantener
1bb6a19e122e4ad19e808813b4bb9c80,fec2592333aa4ed4ad4021b126f3f575,girare,voltear
d41484d06c9c483d81f51086882f3485,fec2592333aa4ed4ad4021b126f3f575,sentire,escuchar
09a2082258f5476aad5063a07e0db04d,fec2592333aa4ed4ad4021b126f3f575,dipendere,depender
bd0c2dad37ec46efb29806e9182aada8,fec2592333aa4ed4ad4021b126f3f575,odiare,odiar
